tweet,degree
"chieflottahoes In DC, we call them rollers, in Chiraq we call them thots All across America they have been known as a hoe",0.0
claytonjenn99 Im gonna miss that bitch of a bus driverno you wont Dont lie,0.07142857142857142
coltforty2Gone hate when bitches try and put you in the friendzone bitch Im tryin to score put me in the endzone 128293128293128293 ON MY SOUL,0.08
complexuk Ashley Young has tried to deny that bird s landed in his mouth ---gt httptcomlr5eWgonK httpstcoAvCHFj7reM hahaha,0.0
datFullerkid TreVaughnLG yall both gimped up Aint tht a bitch huh lol,0.08333333333333333
deepthroatMike BoysSouth Take me for a ride 128525128139 httptcoH5mAtjYfGAredneck woof woof,0.0
demieggleton oh my god I love Victoria Mitchell all my bitches love me,0.07692307692307693
djsliime That long distance shit wack I knew the bitch was cheating- uh oh,0.14285714285714285
fIirting HES DOING IT RIGHT 128525128120128158 httptcoJZKkiVUVjC no bitches smh,0.1
fatboyswagg347 they BAN dat pussy for life amp he gotta pay 25 millon dollar fine,0.06666666666666667
"fuckcamoclark Roses are red and violets are blue and niggers are black, you know thats true dylan72892",0.0
"g0rillaz0e Sitting on my window sill, window open, bird tries to fly in Smacked it ProtectTheAnimals peta",0.0
"glowstruck But a nigga gon be a nigga, be a nigga You sound fuckin retarded",0.2
greggutfeld a video an entire media will likely mock httptcoXFr1cRXWSm i am such a crybaby,0.0
"""gurlImAngie ItsKiaraaaa WestYourMajesty Im not even shy stfu kikis mom Hi angelique",0.0
"Angelique Smiles Dips cracker in soup""",0.0
haitiangoLd Tim Tebow got cut from every team he was on in the NFL and he already got more hoes than me in Starkville Smh 128514128514128514128514,0.0
hornyjhb Fuckin hot gym pussy httptcoZVYmcXQuTA fuck yeah,0.25
hxhassan Jihadi patron Hajjaj al-Ajmi is arrested at Kuwait airport httpstcoZmloKfWDQl,0.0
iAMPickUpLines You can call me Fireman cause I turn the hoes on,0.0
iCrawley I could never have a bby by a lil dick Thts y I got a abortion by the last bitch- oh My God,0.041666666666666664
iDntWearCondoms Watch women try to argue with me like they have a dick and actually fucked some pussy before I hate when bitches do that,0.12
"iLGDaily And smoke weed in public, fuck cops man, do what you wanna do, they dont own you, run if they come are you retarded",0.04
iTrapWatermelon tweety bird tho 128514128514128514128514httpstcoJbnoNM3N1P,0.0
itscoleharmon When twitter rappers dm me their trash links httptco35nMR4AUQg,0.0
jSadass loud bitches annoy me,0.2
jacaxeltlu Eventually every bitch turns into that hoe  Truuu,0.1111111111111111
jaimescudi Tonybthrz jaimescudi I swear if oomf try talking to me tomorrow  BarackObama pussy,0.07142857142857142
jamajam You bitches be pretending to be TF crazy You aint never lied,0.07692307692307693
jasmyncyniquee whitethunduh k bye hoe um bye,0.0
jayswaggkillah Jackies a retard blondeproblems At least I can make a grilled cheese,0.07692307692307693
jboii2 ima keep on giving these pussy ass niggas ah reason to hate,0.23076923076923078
jethromass Photo httptcoCxRs5BVhPw he is in sole heaven,0.0
jgabsss Stacey Dash won 128166 httptcoPDLG46rjOL baddest bitch evaaaa,0.1111111111111111
juicyyyjayyyy Side bitch Sunday 128514128514128514 128514128514128514,0.16666666666666666
kayreneeee Fuck wit us and then we tweakin hoe shmurda,0.0
"""kazooook We actin like its the 7th day WesGodLaFlare httptcos9gMtEvpaT",0.0
"128123spook""",0.0
kikiSTFU Ill break that lil bitch neck and wont even feel sorry about it Savage,0.06666666666666667
leikant This is so fucking hot scally sneakersex sockfetish sniff trainersex httptcoTubivxbxcO love me some kinky scallies,0.058823529411764705
"likemicah Yall dumb ass niggas be so pressed to have hoes Yall weak as fuck as fuck weed over hoes, oreos too",0.18181818181818182
lildurk I can turn yo bitch into a eaterrrrrrrrr,0.1111111111111111
lildurk I dont trust dese hoes Nikki told 51st where I stay at all my fans screen shot ASAP we finna come to Chiraq and shoot sumn,0.0
marackaf 8220whitethunduh Aye yall ima tryout for the bowling team frfr8221 tryouts passed tho no theres two more retard,0.05263157894736842
maybe6789 Now u got what u want bitch  Enjoy it httptcogLQzwtGMj9 now this is a crazy party I would love to attend,0.045454545454545456
michellewestt Facts POONsoaker Only the dudes with hoes say they dont got hoes8221 JAustin12,0.0
midyWIDEY Im rea start smacking bitches period  Bluffin at its best,0.09090909090909091
"molssyo One of us is on drugs, and its me but youre still wrong 128514 currieburry hahahahahahah im a bitch sometimes (",0.045454545454545456
morgandaylee Im feeling pretty fuckin ghetto Smh,0.14285714285714285
nohands24 20ToLife nohands24 DejaaLeeann BColeman2 swears Im 1 man easily easily behind Austin nip,0.0
obeyjrock This is a true ride or die bitch 128175 httptcobkwHX83fkW what the fuck hahahahah,0.13333333333333333
oldpicsarchive HGWells and Charlie Chaplin httptcosTiDDHK3WT History Photography,0.0
ortizjaylene All I see is Brunos bitch ass on my twitter now wtf Brunos all that she sees (Drake voice),0.1
ozziegarza whitethunduh Im about to cool faggot chill tf is cool nigga,0.16666666666666666
ozziegarza whitethunduh Im so sure bitch frfr tf,0.125
"poppunksucks Twitter is not a source of news broadcast you fucking retards it is when nbc, abc, cnn, Fox, etc are all keeping quiet",0.041666666666666664
queendulaaa Got a couple bitches saying they know me But I8217ma let the money talk for me 128526128076 AND IM LIKE WWYD,0.045454545454545456
realFORTES Grudges are for weirdosand bitches,0.16666666666666666
riananewman 22EdHam brownies tonight what kind,0.0
"roLLYuP23 No text back I dont give a fuck, Ill text another bitch damn someone is hurt lol",0.1111111111111111
ronaldiongi Ummmmmm okay httptco4BVLsci5K5 you got hoes from left to right 128514128514 do yah thang,0.0
royalswagg using y=mx+b to find the slope of that ass,0.1
rugbysocklad Fit lads Nice gear httptcoThnXX1lC1M these scally lads n trainers would get it,0.0
rugbysocklad Hell yeah bro httptco9yIb45UD6c fuck yeah sexy scally lad in hot gear,0.15384615384615385
rugbysocklad Helping out a mate httptcoeMNAdO1QOj I love scally play Fuck yeah,0.0
rugbysocklad Lads being Lads httptcof3UJcYJ4OF fuck yeah I love scally lad action Hot trainers too,0.06666666666666667
savagetwotone Next year bitches is gonna be like you gotta promise you wont expose me 128514128514128557,0.0625
"scallynikelad 8220sleazytwinks So hot RT opcinjen Lick it, bitch httptcoJLoUkqDcOM8221 fuck yeah Eat that trainer u dirty fucker",0.16666666666666666
sierrabernia 8220T2GCincoKilby Yall think celebrity pussy different from the locals 1285148221 yeah Meghan goods is,0.06666666666666667
"sleepyyongguk I saw an ajumma walk out in the beginning saying, Wow, this is so trash that I cant even listen to it 128514 lmaoo",0.0
sniffsockslad Need these sox httptcoxydb1RchXh fuck yeah I love a kinky scally lad w rank sox and sneaks,0.05555555555555555
snoleezey801 I dont ever expose females like that Thats childish bitch nigga shiiii,0.15384615384615385
socass Dude remember this wop video 00sexilexi00 httptcoP3HEuBOQBu OMG WHERE DID YOU FIND THAT,0.0
soxandjox Thick raw fuck httptcog8RvUHCeBN Damn his man pussy is getting a workout,0.15384615384615385
soxdawg RAWR RT skinrubberboi My sexy French scally I love him frenchscally httptco5idQ3R5Akz sexy scally woof woof,0.11764705882352941
splurgb Nothin in life is free Some of you bitches need to write that on ya panties128557128514,0.058823529411764705
stephencdo currieburry if one of you bitches want some of my burrito u can catch me at potosino huh Haha,0.05
talibanshawtyy Niggas whole hoes out here cuz Couldnt had said it better128588,0.0
thebravebird YoureNotMyType if my fade is perpetually fresher than yours Thats a real ass bitch rite there,0.11764705882352941
thejudyann annoying bitch that I love httptco8oxlQvQBrC JUDYANNS SO PRETTY,0.1
trutherbot does he look like a bitch elcapacitor,0.125
whoiscoreyking Chase money 128176 not 128581 hoes 128111 12817512817558399583995839958399,0.0
whooligan cant stand a I dont know what I want ass nigga 128564 bitch,0.21428571428571427
wiganzlad MarkyCrumb gmailshorts Im on my way httptcoMqcZuXlbtT love a chavhot sexy scally fucker,0.14285714285714285
witmyRUDEass These newly gay bitches dont kno how shit works,0.3
witmyRUDEass When a bitch dont want a real job they just become strippers lol lol,0.06666666666666667
wodaeeex3 Awww Meat Meat In His Feelinsi ainn n my feelings bitch,0.08333333333333333
"wodaeeex3 I Want Snake Bites , MY Industrial Piercin amp A TattooDem hoe accessories dea 1280641280641280569749",0.0
worldtraveIs Baby albino 128034 httptco2tYTQJ3fec Meeeesh1395,0.0
worldwarzee these hoes aint loyal,0.0
"xoxoclauudia YASSSSSS, ORDERED CHINESE 128079 bitch you just ate tacos you fat fuck",0.15384615384615385
z0mbiedance I made that bitch lunch elizabethbatman Bitches love lunch,0.1
A pussy a day keeps the devil away -DoperThanYola,0.1111111111111111
Aint that about a bitch What does that mean,0.1111111111111111
"All these bitches want a baby, I dont want no children",0.09090909090909091
And bitch you must be lost 128514128514,0.14285714285714285
Baby I like being on your left side no bitch you cant be there Cuz the street on that side and Twitter said I aint real if you do,0.034482758620689655
Bae sounds like such a ghetto word Use something else,0.0
"Batter the wee cunt Jewis y cos he fucked my ex Emma isnt battering the girls Ive nailedIve moved on,stop being a pussy n do it urself",0.07407407407407407
Bleed out hoe -Alexa,0.0
Boolin in the bando wit a few bitches,0.125
Brownies for my brownie I love this movie 128517,0.0
But I need a bad bitch thats hotter than me might be the realist shit PartyNextDoor ever said Thats how I be feelin everyday,0.08333333333333333
By the way we do punch bitches,0.14285714285714285
Caesar is home RT Naewoodster 8220MjaySkillz httpstcomw5KAojKXBtheres so much this bitch looks like Lets start with ape shit8221128557128557,0.05555555555555555
"Chinese Maverick We were communicating Comrade , u know giving the imperialist Yanks the Birdie httpstco38GZ1jerPS",0.0
"Do you believe these hoes are not in fact loyal I disagree with that, I do believe they are in fact the loyalest bunch,these hoes",0.0
Dont know no ugly bitches Dont know no broke niggas--KevinGates,0.1
Dont make me make you fall in live with a nigga like meee The birds 1amp2 are my favorite songs by Weeknd,0.045454545454545456
"Dont worry about the nigga you see, worry about the nigga you DONT see Dats da nigga fuckin yo bitch",0.25
"Dont you ever give my pussy away You keep it tight, alright",0.08333333333333333
Dumb bitches do dumb things,0.2
Eat the pussy like a real nigga hungry,0.25
Eff it Lets go after the cripple httptcokSaMx1JPfV,0.0
Everything look better with a bitch next to it,0.1111111111111111
Facto ShaunaSayomi Who cares if you a hoe when your ass looks like this httptcoCJdT987aqf,0.06666666666666667
For every bad bitch there is a nigga tired of fucking her,0.25
"Foreign chick, no lie Man that bitch Beautiful",0.125
Fresh nigga so you kno I need a clean bitch Who kno Im working cuz I wanna see my team rich httptcoCgx3HNAK9A,0.09090909090909091
Fuck 50 I make my own rules Suck my dragon balls bitch call me goku,0.06666666666666667
Generate ASCII boxes with NodeJS all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^^ httptcolRJWDFhv7T,0.0
Get me that shit bitch you is fine bear,0.2222222222222222
Get your ass back to Detroit ya fuckin wigger,0.2222222222222222
"Girls that I dated, its okay I aint mad yo, unless you stabbed me in the heart, no love hoe",0.0
HOW DO YOU KNOW MY TWITTER PASSWORD bitch please,0.1111111111111111
Have you seen my shows Have you seen my hoes If I wasnt hot would they be so thick,0.0
He a bitch for hitting that hoe 128514128514128514128514128514128514128514128514128514,0.125
He married to a white woman lucky sum-bitch - Uncle Ruckus,0.0
"He wanna be my nigga, but Im just trinna be his savings account 128553 128514128557128514128557 omg imma funny ass bitch man, but thats Real Shit 128175",0.07692307692307693
"Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and shes a hoe Its a long line of hoes -Grandpa Carl everyone",0.0
Hey go look at that video of the man that found the kidnapped girls in Ohiowhat a nigger - shitmybosssays,0.05
Hey pussy you still there,0.2
How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their httptcosR1zceHx,0.0
How hotter than is it A bitch,0.14285714285714285
How u talking to hoes bout bro n em Why you talking to hoes bout bro n em,0.0
"How you doing, crazy bitch is hilarious",0.14285714285714285
I am a thrill billywith a hillbilly heart -billyraycyrus HAHAHAHAHA Jesus Murphy,0.0
I call him my bitch MaKennaM,0.16666666666666666
I cant handle no liquor But these bitches cant handle meeedd - Chief Sosa,0.07142857142857142
I dont chase after dudes I chase after bitches - Edgar Bautista,0.08333333333333333
"I dont love these hoes, baby Its me and you forever",0.0
"I dont even need a picture of tamar, that bitch is beat in every picture128514128557128514128514128514",0.06666666666666667
I dont have hoes 128564,0.0
I found a new way to chug you have to open your mouth alot shitallysays,0.0
I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her,0.1111111111111111
I got a bitch set it off like jada picketqueen latifah you riding round with your nieces bitch you titi,0.1
"I got a sister, she told me stop calling women bitches",0.09090909090909091
I guess this is the night bitches die Stewie is that nigga,0.16666666666666666
"I had a bitch that had a bitch, had the bitch eating halibut - iamyoungroc FreshRhymes JerkSquad SlowStir",0.1111111111111111
"I heard you was looking for Candy Man, bitch",0.1111111111111111
"I hope you dont get mad, ladies I only call you bitches bitches bc I dont know your names individually -Katt Williams LetMicahDown",0.08695652173913043
I just got a number 3 Im a bitch boy,0.1
I know that shit eatin grin You either just fucked the girl of your dreams or you sold a car We know youre a faggot Whatd you sell128514,0.07142857142857142
I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand,0.05
"""I said i dont like it, it tastes like wolf pussy",0.09090909090909091
"what How do you even know what that tastes like""",0.0
"I went to jail for a flock, amp came home wit a strike You went to jail as a bitch, came home as a dike- YG",0.0
I will fuck u where u stand U dizzy bitch Two unique amp separate phrases I overheard a relative saying when I was younger,0.08333333333333333
I woke up like thi- bitch go back to bed,0.1
I would rather you call me bitch than sir -my manager,0.09090909090909091
Ill beat on that pussy so hard,0.14285714285714285
Ill slit your throat-neck httptcoChFFSDeDdd,0.0
Im a funky ass honkey - jtimberlake s shout out to macklemore tonight before Cabaret 128514 JT2020Tour,0.11764705882352941
Im comparing KFC to the pussy MaxOnMaxOff5,0.14285714285714285
Im downloading you a new personality and ordering you a new face You bitch I love you Goddamn it -Axl Rose yelling at his sex robot,0.07692307692307693
"Im feelin like Malcolm in the middle, these bitches surround me they cant miss em",0.06666666666666667
Im gonna piss on your dimple SoNi99a Stop wasting prayers on trash teams lol,0.07142857142857142
Im probably your main bitch chocolate dipped cinnamon apple,0.1111111111111111
"Im sick of his shit man JonnieSantana Sit his bitch ass, Im fed up bro RT 80sbaby4life Geno threw yet another pick smh",0.08695652173913043
Im sorry I fucked yo bitch But she really dig a nigga KingL,0.15384615384615385
IBS irritable bitch syndrome,0.25
Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight hahahahahahahahaha 50centmovie beforeiselfdestruct,0.10526315789473684
It takes a true directioner to accept Larry You know what bitch its fans like you that make the boys cry ThankYouPaulForConfirmingLarry,0.045454545454545456
"Its allegations, were u in the bedroom Did u see it Words of a naive amp blind bitch We know ur husband cheated on u Ramona is dumb",0.03571428571428571
Its never too late to tag a bitch- CyFyre,0.0
Its the dykes -hunter dyke with a dyke httptcoLGtw3AWMeh,0.2222222222222222
"Julia Roberts, youre a ho LaurenGardner8 NottingHill",0.0
Just follow the yellow brick twitter,0.0
LMFAOOOOOOOOOOOOOOOOOO bbbrooks If your pussy is good but my mama don8217t like you Guess who gotta go823082308230my mama,0.05555555555555555
"LOL, cripple - Wendy Davis RT MailOnline Scientists create remote-controlled chick to study shy penguins httptcomT3B09Slod",0.0
Lets do nips ahoy and spank me maybe,0.0
Lets kill cracker babies WTF did I just hear WOW,0.0
Like correct me if Im wrong but Doesnt pimpin involve smackin bitches for money,0.07142857142857142
Lmao BlackBeauty515 128514128514 RT 80sbaby4life Pound cake look like pussy 128514 httptcoUFYwCC9xCI,0.08333333333333333
Lmao SWILLALO The drose adidas are lighter than my phone  Shit is retarded,0.0
"Mam, Ren233e doet in haar rol net of ze ongesteld is Wat is ongesteld Van dat soort vragen waar je denkt hoe leg ik die weer uit",0.0
Maybe she wants to be more than your friend or maybe shes a stupid bitch You never know until you make her cum 128514128514128514,0.08333333333333333
Mine plays DMX and kirk Franklin smh justcallmeBRIT Well my neighbors are ghetto  They get up at like 5am and beat their kids,0.0
My grandma used to call me a porch monkey all the time Come to think of it she did refer to a broken bottle as a nigger knife 128563,0.034482758620689655
My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch,0.18181818181818182
My twitter was hacked = Im too pussy to admit that I said it and now I want to act like I never said it,0.04
"Nah girl I aint gon be able to make it, its been tight since Russ loss his job you in the back like damn bitch really",0.07692307692307693
Nah its You NoMeekJustMilz 128514128514128514128514 yo i thought some1 photoshopped my face on that faggot smmfhi hate yall httptco5e2fkQ3Q2T,0.05263157894736842
New Flame the song of the yr lol that bitch SUPER run like,0.07692307692307693
"Niggas always yelling Fuck bitches, Get money meanwhile theyre broke and still want the bitches8230",0.0
"Niggas be pressed for pussy, Eeeeeen nothin",0.0
No bitches  - nan,0.25
No boats and hoes please thanks - Mom,0.0
OVO 8220Allthingsfresh3 amp kendrick lamar still trash8221,0.0
"On top of that, she just a pregnant ass sorry hoe Aint never got no money Even her water broke - TallTrappin88 RIPTALLT",0.043478260869565216
Only a couple of Red Sox have gotten past first base Im dying laughing Maybe the Yanks need to teach them some game,0.0
Our people Now is the time for the Aryan race 2 stand up and say no more Before the mongerls turn the world into a ghetto slum 1488,0.0
